dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,67.0,0.0210035862401127,2022-10-07 14:42:32.730165,2022-10-07 14:54:02.128472,0 days 00:11:29.398307,712.0,4.0,4.0,0.0,constant,spectral,4.0,0.000171178897818,16.0,1.0,85.0,,,COMPLETE,
216.0,elevators,1.0,68.0,0.0013622565311379,2022-10-07 14:54:02.129074,2022-10-07 14:56:31.161851,0 days 00:02:29.032777,478.0,4.0,4.0,0.0,constant,rbf,,0.0006024982567982,17.0,1.0,20.0,,,COMPLETE,
216.0,elevators,1.0,69.0,0.0012919675500597,2022-10-07 14:56:31.162464,2022-10-07 15:03:50.392267,0 days 00:07:19.229803,786.0,4.0,4.0,0.0,linear,rbf,,0.0001314238436371,16.0,1.0,93.0,,,COMPLETE,
216.0,elevators,1.0,70.0,0.0017751990526448,2022-10-07 15:03:50.392875,2022-10-07 15:07:42.500660,0 days 00:03:52.107785,657.0,4.0,4.0,0.0,constant,rbf,,0.0001007305539368,15.0,0.0,29.0,,,COMPLETE,
216.0,elevators,1.0,71.0,0.0012360175023786,2022-10-07 15:07:42.501225,2022-10-07 15:13:51.368198,0 days 00:06:08.866973,714.0,4.0,4.0,0.0,constant,rbf,,0.0002350183102439,16.0,1.0,75.0,,,COMPLETE,
216.0,elevators,1.0,72.0,0.0013129326980561,2022-10-07 15:13:51.368820,2022-10-07 15:20:50.156540,0 days 00:06:58.787720,635.0,4.0,4.0,0.0,constant,rbf,,0.0001980086393062,15.0,1.0,90.0,,,COMPLETE,
216.0,elevators,1.0,73.0,0.0014866859710309,2022-10-07 15:20:50.157143,2022-10-07 15:25:26.813253,0 days 00:04:36.656110,601.0,4.0,4.0,0.0,constant,rbf,,0.000370088663941,14.0,1.0,53.0,,,COMPLETE,
216.0,elevators,1.0,74.0,0.0014387198316399,2022-10-07 15:25:26.813864,2022-10-07 15:31:18.772249,0 days 00:05:51.958385,700.0,4.0,4.0,0.0,constant,rbf,,0.0002643460758999,16.0,1.0,63.0,,,COMPLETE,
216.0,elevators,1.0,75.0,0.0012583537318278,2022-10-07 15:31:18.772842,2022-10-07 15:36:32.496134,0 days 00:05:13.723292,520.0,4.0,4.0,0.0,constant,rbf,,0.0001558682747738,15.0,1.0,63.0,,,COMPLETE,
216.0,elevators,1.0,76.0,0.001304785022512,2022-10-07 15:36:32.496718,2022-10-07 15:44:01.007125,0 days 00:07:28.510407,566.0,4.0,4.0,0.0,constant,rbf,,0.0001777282359108,14.0,1.0,93.0,,,COMPLETE,
