dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,52.0,0.0003921805255231,2022-10-10 22:41:03.555862,2022-10-10 22:42:28.582924,0 days 00:01:25.027062,881.0,2.0,4.0,0.0,linear,matern1.5,,0.0764159642546531,17.0,1.0,16.0,,,COMPLETE,
216.0,k2204_BPV,1.0,53.0,0.0002833163198374,2022-10-10 22:42:28.583512,2022-10-10 22:44:33.274023,0 days 00:02:04.690511,931.0,2.0,4.0,0.0,linear,matern1.5,,0.0524948503843858,18.0,1.0,28.0,,,COMPLETE,
216.0,k2204_BPV,1.0,54.0,0.0003703099209815,2022-10-10 22:44:33.274637,2022-10-10 22:45:54.931341,0 days 00:01:21.656704,816.0,2.0,4.0,0.0,linear,matern1.5,,0.0754544339843786,16.0,1.0,15.0,,,COMPLETE,
216.0,k2204_BPV,1.0,55.0,0.0002439014715491,2022-10-10 22:45:54.931919,2022-10-10 22:47:40.486574,0 days 00:01:45.554655,653.0,2.0,4.0,0.0,linear,matern1.5,,0.0383538674289823,17.0,1.0,20.0,,,COMPLETE,
216.0,k2204_BPV,1.0,56.0,0.0002882717635657,2022-10-10 22:47:40.487175,2022-10-10 22:49:33.588148,0 days 00:01:53.100973,854.0,2.0,4.0,0.0,linear,matern1.5,,0.0520568693900136,19.0,1.0,20.0,,,COMPLETE,
216.0,k2204_BPV,1.0,57.0,7.653495572412794e-06,2022-10-10 22:49:33.588803,2022-10-10 22:54:20.967294,0 days 00:04:47.378491,748.0,2.0,4.0,0.0,linear,matern1.5,,0.0994956968439917,16.0,1.0,82.0,,,COMPLETE,
216.0,k2204_BPV,1.0,58.0,4.125682016820065e-05,2022-10-10 22:54:20.967893,2022-10-10 22:59:46.630796,0 days 00:05:25.662903,737.0,3.0,4.0,0.0,linear,matern0.5,,0.0998212954964072,16.0,1.0,66.0,,,COMPLETE,
216.0,k2204_BPV,1.0,59.0,4.170392912783427e-06,2022-10-10 22:59:46.631371,2022-10-10 23:04:52.555858,0 days 00:05:05.924487,683.0,2.0,4.0,0.0,linear,rbf,,0.0758357634984631,15.0,1.0,109.0,,,COMPLETE,
216.0,k2204_BPV,1.0,60.0,0.0002700501245271,2022-10-10 23:04:52.556425,2022-10-10 23:06:10.354869,0 days 00:01:17.798444,641.0,2.0,3.0,0.0,linear,rbf,,0.0268319030739193,12.0,1.0,45.0,,,COMPLETE,
216.0,k2204_BPV,1.0,61.0,6.7597877659864025e-06,2022-10-10 23:06:10.355456,2022-10-10 23:10:52.321868,0 days 00:04:41.966412,697.0,2.0,4.0,0.0,linear,rbf,,0.0788520664336997,14.0,1.0,100.0,,,COMPLETE,
216.0,k2204_BPV,1.0,62.0,3.656687965758465e-06,2022-10-10 23:10:52.322466,2022-10-10 23:17:22.253221,0 days 00:06:29.930755,700.0,2.0,4.0,0.0,linear,rbf,,0.0613268225600577,14.0,1.0,148.0,,,COMPLETE,
216.0,k2204_BPV,1.0,63.0,0.0003140997432637,2022-10-10 23:17:22.253802,2022-10-10 23:18:45.535582,0 days 00:01:23.281780,682.0,2.0,4.0,0.0,linear,rbf,,0.0525302481456021,14.0,1.0,21.0,,,COMPLETE,
216.0,k2204_BPV,1.0,64.0,7.789452752149373e-06,2022-10-10 23:18:45.536132,2022-10-10 23:24:01.475249,0 days 00:05:15.939117,502.0,2.0,4.0,0.0,linear,rbf,,0.059330831863805,14.0,1.0,126.0,,,COMPLETE,
216.0,k2204_BPV,1.0,65.0,2.96909706776205e-06,2022-10-10 23:24:01.475822,2022-10-10 23:29:07.562865,0 days 00:05:06.087043,706.0,2.0,4.0,0.0,linear,rbf,,0.078588352149193,13.0,1.0,118.0,,,COMPLETE,
216.0,k2204_BPV,1.0,66.0,0.0001682820984569,2022-10-10 23:29:07.563453,2022-10-10 23:31:33.670131,0 days 00:02:26.106678,602.0,2.0,4.0,0.0,linear,rbf,,0.0380129087245727,13.0,1.0,56.0,,,COMPLETE,
216.0,k2204_BPV,1.0,67.0,0.0003141251218039,2022-10-10 23:31:33.670780,2022-10-10 23:33:00.609908,0 days 00:01:26.939128,710.0,3.0,4.0,0.0,constant,rbf,,0.0464441082093969,13.0,0.0,24.0,,,COMPLETE,
216.0,k2204_BPV,1.0,68.0,0.0003490047638479,2022-10-10 23:33:00.610527,2022-10-10 23:34:01.583259,0 days 00:01:00.972732,560.0,2.0,4.0,0.0,linear,rbf,,0.0779693294455071,13.0,1.0,13.0,,,COMPLETE,
216.0,k2204_BPV,1.0,69.0,0.0003564190446923,2022-10-10 23:34:01.583862,2022-10-10 23:35:09.611568,0 days 00:01:08.027706,674.0,2.0,4.0,0.0,linear,rbf,,0.0316197089938384,14.0,1.0,16.0,,,COMPLETE,
216.0,k2204_BPV,1.0,70.0,0.0001949134129972,2022-10-10 23:35:09.612200,2022-10-10 23:36:53.158184,0 days 00:01:43.545984,620.0,3.0,4.0,0.0,linear,rbf,,0.0011553102324369,14.0,1.0,30.0,,,COMPLETE,
216.0,k2204_BPV,1.0,71.0,0.0003465626650722,2022-10-10 23:36:53.158782,2022-10-10 23:38:00.479652,0 days 00:01:07.320870,755.0,2.0,4.0,0.0,linear,rbf,,0.0800332236183659,15.0,1.0,13.0,,,COMPLETE,
216.0,k2204_BPV,1.0,72.0,0.0003139610744256,2022-10-10 23:38:00.480231,2022-10-10 23:39:05.705766,0 days 00:01:05.225535,768.0,2.0,4.0,0.0,linear,rbf,,0.06221713950127,13.0,1.0,17.0,,,COMPLETE,
216.0,k2204_BPV,1.0,73.0,0.0003023535791726,2022-10-10 23:39:05.706364,2022-10-10 23:40:20.763838,0 days 00:01:15.057474,90.0,2.0,4.0,0.0,linear,rbf,,0.0779522409113915,12.0,1.0,22.0,,,COMPLETE,
