dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,2.0,68.0,0.000618418387603,2022-11-07 01:32:09.868795,2022-11-07 01:34:00.098950,0 days 00:01:50.230155,668.0,3.0,2.0,0.0,constant,matern0.5,,0.0045392655753404,85.0,True,21.0,"[0.7756112813949585, 0.7474604845046997, 0.7387474179267883, 0.7362604141235352, 0.7324039936065674, 0.7305927872657776, 0.7289699912071228, 0.7271351218223572, 0.72552090883255, 0.7236012816429138, 0.7215714454650879, 0.7195402383804321, 0.7175872921943665, 0.7157491445541382, 0.714089572429657, 0.7125668525695801, 0.7108553647994995, 0.7090975046157837, 0.7073796987533569, 0.705656111240387, 0.703953742980957, 0.702246367931366, 0.7006234526634216, 0.6990237236022949, 0.6974289417266846, 0.6957584023475647]","[0.020148400217294693, 0.00901589635759592, 0.006131114903837442, 0.0030830164905637503, 0.0028647470753639936, 0.002951208967715502, 0.002745729638263583, 0.0027659935876727104, 0.0024045740719884634, 0.001893691485747695, 0.0014323252253234386, 0.0010780832963064313, 0.0008031675242818892, 0.0008814834873192012, 0.001038996852003038, 0.0009589951951056719, 0.0008169355569407344, 0.0007495001773349941, 0.0006862877053208649, 0.0006445068283937871, 0.0006184183876030147, 0.0006489629158750176, 0.0007210729527287185, 0.0008028098964132369, 0.0008269966347143054, 0.0007993581239134073]",COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,69.0,0.0004816846339963,2022-11-07 01:34:00.099854,2022-11-07 01:39:02.356676,0 days 00:05:02.256822,910.0,5.0,2.0,0.0,linear,matern0.5,,0.0180754677860288,128.0,False,17.0,"[0.771630048751831, 0.7338834404945374, 0.744735836982727, 0.7342992424964905, 0.7213971614837646, 0.7090328931808472, 0.6996158957481384, 0.6921646595001221, 0.6852591037750244, 0.6783401370048523, 0.6714947819709778, 0.664844274520874, 0.6579946279525757, 0.6508138179779053, 0.6434133052825928, 0.6360718607902527, 0.628855288028717, 0.6218594908714294, 0.6150279641151428, 0.6081200838088989, 0.6011198163032532, 0.5939845442771912]","[0.060128115117549896, 0.06008559465408325, 0.0600062794983387, 0.03623605892062187, 0.011755652725696564, 0.004454138223081827, 0.0025649089366197586, 0.0022187968716025352, 0.002004909561946988, 0.001992352306842804, 0.001998256891965866, 0.0020141680724918842, 0.0018786527216434479, 0.0012054125545546412, 0.0007522428059019148, 0.0005299742915667593, 0.00048168463399633765, 0.0007089541759341955, 0.0008573798113502562, 0.0009667905978858471, 0.0009683286771178246, 0.0008281279588118196]",COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,70.0,2.661046346474905e-05,2022-11-07 01:39:02.357562,2022-11-07 01:40:17.141264,0 days 00:01:14.783702,902.0,5.0,2.0,0.0,linear,matern1.5,,0.0003891720739226,112.0,True,11.0,"[0.7359052896499634, 0.7360952496528625, 0.7356979250907898, 0.7355241179466248, 0.7354062795639038, 0.735273003578186, 0.7351081967353821, 0.7349441051483154, 0.7348118424415588, 0.7346696257591248, 0.7345168590545654, 0.7343736290931702, 0.7342402935028076, 0.7341054677963257, 0.733965277671814, 0.7338168621063232]","[0.0004572441102936864, 0.00011823210661532357, 6.672121526207775e-05, 9.132825653068721e-05, 8.945775334723294e-05, 6.336336809908971e-05, 3.221946826670319e-05, 4.5040203985990956e-05, 4.6447908971458673e-05, 2.7392527044867165e-05, 2.6610463464749046e-05, 4.069856004207395e-05, 4.677342076320201e-05, 4.239740883349441e-05, 2.8645377824432217e-05, 2.947823486465495e-05]",COMPLETE,9.13282565306872e-05,2.7392527044867165e-05,,,
44027.0,r1_08_PPV,2.0,71.0,0.002767585683614,2022-11-07 01:40:17.142114,2022-11-07 01:40:48.420739,0 days 00:00:31.278625,863.0,5.0,2.0,0.0,linear,matern1.5,,0.0001884318371508,119.0,True,,,,PRUNED,0.002767585683614,,,,
44027.0,r1_08_PPV,2.0,72.0,3.2622301660012454e-05,2022-11-07 01:40:48.421132,2022-11-07 01:41:25.002838,0 days 00:00:36.581706,411.0,2.0,2.0,0.0,constant,rbf,,0.0008270815198047,296.0,True,2.0,"[0.7358400225639343, 0.7355774641036987, 0.7352538108825684, 0.7349804043769836, 0.7346681356430054, 0.7343689203262329, 0.7340611815452576]","[6.847439362900332e-05, 3.2622301660012454e-05, 6.784540164517239e-05, 4.9504807975608855e-05, 4.938205165672116e-05, 3.706432107719593e-05, 5.306013554218225e-05]",COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,73.0,0.0030900207348167,2022-11-07 01:41:25.003722,2022-11-07 01:43:06.851147,0 days 00:01:41.847425,952.0,5.0,2.0,0.0,linear,matern1.5,,0.000522614073925,100.0,True,,,,PRUNED,0.0030900207348167,,,,
44027.0,r1_08_PPV,2.0,74.0,8.012533362489194e-05,2022-11-07 01:43:06.851532,2022-11-07 01:43:59.838876,0 days 00:00:52.987344,856.0,5.0,2.0,0.0,linear,matern1.5,,0.0012025620314825,88.0,True,,,,PRUNED,0.0001135818165494,8.012533362489194e-05,,,
44027.0,r1_08_PPV,2.0,75.0,0.0014758653705939,2022-11-07 01:43:59.839250,2022-11-07 01:44:12.776634,0 days 00:00:12.937384,709.0,4.0,2.0,0.0,linear,matern1.5,,0.0003121197449644,128.0,False,,,,PRUNED,0.0014758653705939,,,,
44027.0,r1_08_PPV,2.0,76.0,1.276066541322507e-05,2022-11-07 01:44:12.777019,2022-11-07 01:44:47.996872,0 days 00:00:35.219853,790.0,2.0,2.0,0.0,constant,rbf,,0.0001048247123939,168.0,True,1.0,"[0.7358725666999817, 0.7358351349830627, 0.7357981204986572, 0.735760509967804, 0.7357227802276611, 0.7356851696968079]","[1.276066541322507e-05, 1.3243027751741465e-05, 1.3523746019927785e-05, 1.374470411974471e-05, 1.3945566934125964e-05, 1.4096971426624805e-05]",COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,77.0,0.0010811110259965,2022-11-07 01:44:47.997745,2022-11-07 01:46:09.837800,0 days 00:01:21.840055,635.0,5.0,2.0,0.0,constant,matern0.5,,0.000269610650488,238.0,True,12.0,"[0.7772967219352722, 0.7539404630661011, 0.7428184151649475, 0.7398083209991455, 0.7386630177497864, 0.7379046678543091, 0.737389087677002, 0.7370948791503906, 0.7367892265319824, 0.7365774512290955, 0.7363906502723694, 0.7362925410270691, 0.7363113760948181, 0.736275851726532, 0.7363258600234985, 0.7363002896308899, 0.7361405491828918]","[0.023429516702890396, 0.008271787315607071, 0.004322841297835112, 0.0030394166242331266, 0.002341129118576646, 0.001778629026375711, 0.0015068508218973875, 0.0014688600786030293, 0.001551211578771472, 0.0012095844140276313, 0.0021368914749473333, 0.0010811110259965062, 0.0014487233711406589, 0.0013302054721862078, 0.0014439900405704975, 0.0014269970124587417, 0.0012899247230961919]",COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,78.0,1.4584178643417545e-05,2022-11-07 01:46:09.838677,2022-11-07 01:46:53.136862,0 days 00:00:43.298185,985.0,5.0,2.0,0.0,linear,matern1.5,,0.000144753769796,161.0,True,2.0,"[0.7358593940734863, 0.735820472240448, 0.7357578873634338, 0.7357087731361389, 0.7356553673744202, 0.7356034517288208, 0.7355533242225647]","[2.6957022782880813e-05, 1.4584178643417545e-05, 1.9605859051807784e-05, 1.592840999364853e-05, 1.5424999219249003e-05, 1.9093818991677836e-05, 1.879779483715538e-05]",COMPLETE,1.592840999364853e-05,,,,
44027.0,r1_08_PPV,2.0,79.0,1.4298147107183468e-05,2022-11-07 01:46:53.137746,2022-11-07 01:48:01.743279,0 days 00:01:08.605533,968.0,5.0,2.0,0.0,constant,matern1.5,,0.0001428848638642,165.0,True,9.0,"[0.7358913421630859, 0.7358500361442566, 0.7357901930809021, 0.7357414364814758, 0.7356883883476257, 0.7356336712837219, 0.7355835437774658, 0.7355290055274963, 0.7354789972305298, 0.7354215979576111, 0.7353726625442505, 0.7353211641311646, 0.7352720499038696, 0.7352222204208374]","[2.3498074369854294e-05, 1.5479301509913057e-05, 2.1543521143030375e-05, 1.6992211385513656e-05, 1.5544957932434045e-05, 1.6822337784105912e-05, 1.4610050129704177e-05, 1.4756882592337206e-05, 1.4298147107183468e-05, 1.569396954437252e-05, 1.6889778635231778e-05, 1.90297796507366e-05, 2.0545379811665043e-05, 2.0834288079640828e-05]",COMPLETE,1.6992211385513656e-05,1.569396954437252e-05,,,
44027.0,r1_08_PPV,3.0,0.0,6.420279532903805e-06,2022-11-07 01:50:19.348491,2022-11-07 01:58:42.776364,0 days 00:08:23.427873,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,100.0,"[0.7754859328269958, 0.7453144788742065, 0.7334475517272949, 0.7301897406578064, 0.7226210832595825, 0.7182884812355042, 0.7148939967155457, 0.711284875869751, 0.7074376940727234, 0.7035266160964966, 0.6996456980705261, 0.6958264708518982, 0.6920770406723022, 0.6883745789527893, 0.6846699118614197, 0.680920422077179, 0.6771240234375, 0.67330402135849, 0.6694822907447815, 0.6656694412231445, 0.6618654727935791, 0.6580581068992615, 0.6542403697967529, 0.6504116654396057, 0.6465767621994019, 0.642735481262207, 0.6388827562332153, 0.6350140571594238, 0.6311298608779907, 0.6272366642951965, 0.6233389973640442, 0.6194363832473755, 0.615524411201477, 0.6116021871566772, 0.6076704859733582, 0.6037284135818481, 0.5997752547264099, 0.5958086252212524, 0.5918294191360474, 0.5878416895866394, 0.5838484168052673, 0.579849123954773, 0.575839102268219, 0.5718175172805786, 0.5677827596664429, 0.5637361407279968, 0.5596799254417419, 0.5556150078773499, 0.5515410304069519, 0.547459602355957, 0.5433679819107056, 0.5392645001411438, 0.5351488590240479, 0.531023383140564, 0.5268881320953369, 0.5227449536323547, 0.518592119216919, 0.5144292116165161, 0.510256290435791, 0.5060718655586243, 0.5018777847290039, 0.49767500162124634, 0.49346262216567993, 0.48924097418785095, 0.4850093424320221, 0.4807683229446411, 0.4765169322490692, 0.4722553789615631, 0.4679858088493347, 0.46370676159858704, 0.4594176709651947, 0.4551191031932831, 0.45081138610839844, 0.44649437069892883, 0.4421681761741638, 0.4378330409526825, 0.4334877133369446, 0.42913469672203064, 0.4247713088989258, 0.42039918899536133, 0.4160163104534149, 0.41162604093551636, 0.40722665190696716, 0.40281879901885986, 0.39840179681777954, 0.3939765989780426, 0.38954341411590576, 0.38510188460350037, 0.38065099716186523, 0.3761926591396332, 0.37172555923461914, 0.36725035309791565, 0.36276689171791077, 0.3582744002342224, 0.35377365350723267, 0.3492637574672699, 0.3447458744049072, 0.34022000432014465, 0.3356867730617523, 0.3311447203159332, 0.32659652829170227, 0.32204002141952515, 0.3174755275249481, 0.312902569770813, 0.30832400918006897]","[0.06090380996465683, 0.007312953472137451, 0.060539983212947845, 0.0038012396544218063, 0.002005652291700244, 0.001723158755339682, 0.001463419757783413, 0.0011223546462133527, 0.0007879289914853871, 0.0005293358117341995, 0.0003741070977412164, 0.00032534071942791343, 0.0003520034078974277, 0.0003874122048728168, 0.00038056011544540524, 0.00032487811404280365, 0.00025224091950803995, 0.00019162791431881487, 0.00015452798106707633, 0.00013694356312043965, 0.00013162309187464416, 0.0001222588907694444, 0.00011285540676908568, 0.00010774032853078097, 0.00010588332952465862, 0.00010332466627005488, 9.381787094753236e-05, 7.81960625317879e-05, 6.418141856556758e-05, 5.783158849226311e-05, 5.377376146498136e-05, 5.2162111387588084e-05, 5.1329709094716236e-05, 5.08135708514601e-05, 5.041716940468177e-05, 4.846843148698099e-05, 4.253392035025172e-05, 3.565232691471465e-05, 2.8069463951396756e-05, 2.632069299579598e-05, 2.8759794076904655e-05, 3.220906728529371e-05, 3.1520430638920516e-05, 2.8422053219401278e-05, 2.4565048079239205e-05, 2.1567944713751785e-05, 1.9239636458223686e-05, 1.821406294766348e-05, 1.9188373698852956e-05, 2.0562350982800126e-05, 2.0183055312372744e-05, 1.8242439182358794e-05, 1.5525325579801574e-05, 1.3888427019992378e-05, 1.4867065146972891e-05, 1.3968579878564924e-05, 1.4458841178566217e-05, 1.4372534678841475e-05, 1.341508686891757e-05, 1.2213543413963635e-05, 1.111034544010181e-05, 1.1138181434944272e-05, 1.1859862752316985e-05, 1.1628470019786619e-05, 1.0993536307069007e-05, 1.0297534572600853e-05, 9.886680345516652e-06, 9.739212146087084e-06, 9.60723355092341e-06, 9.655283065512776e-06, 9.50117737374967e-06, 9.390450941282324e-06, 8.948658432927914e-06, 8.655225428810809e-06, 8.628138857602607e-06, 8.598872227594256e-06, 8.497698217979632e-06, 8.710694601177238e-06, 7.726090188953094e-06, 7.670269042137079e-06, 7.65484401199501e-06, 7.762339009786956e-06, 7.342609933402855e-06, 7.383495812973706e-06, 7.067985279718414e-06, 7.100345555954846e-06, 7.131657184800133e-06, 7.393733085336862e-06, 6.9534748945443425e-06, 7.5943498814012855e-06, 7.251565875776578e-06, 6.975385531404754e-06, 6.7842947828467e-06, 6.934254997759126e-06, 6.8291101342765614e-06, 6.493508863059105e-06, 6.443173788284184e-06, 6.721305453538662e-06, 6.544981260958593e-06, 6.420279532903805e-06, 7.038212970655877e-06, 7.756680133752525e-06, 1.1136137800349388e-05, 7.321376870095264e-06, 7.781989552313462e-06]",COMPLETE,0.0038012396544218,0.0005293358117341,7.81960625317879e-05,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}",7.762339009786956e-06
