dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
216.0,r1_08_BPV,2.0,22.0,0.0005876223596283,2022-10-16 12:29:03.514130,2022-10-16 12:30:52.052860,0 days 00:01:48.538730,41.0,auto,14.0,11.0,193.0,COMPLETE
216.0,r1_08_BPV,2.0,23.0,0.0005895492625437,2022-10-16 12:30:52.053933,2022-10-16 12:31:56.633007,0 days 00:01:04.579074,48.0,auto,13.0,8.0,111.0,COMPLETE
216.0,r1_08_BPV,2.0,24.0,0.0005862051328019,2022-10-16 12:31:56.633980,2022-10-16 12:33:20.350810,0 days 00:01:23.716830,34.0,auto,15.0,13.0,149.0,COMPLETE
216.0,r1_08_BPV,2.0,25.0,0.0005878424834048,2022-10-16 12:33:20.351943,2022-10-16 12:34:08.836428,0 days 00:00:48.484485,34.0,auto,14.0,13.0,89.0,COMPLETE
216.0,r1_08_BPV,2.0,26.0,0.0006087524430298,2022-10-16 12:34:08.837431,2022-10-16 12:34:45.389182,0 days 00:00:36.551751,22.0,sqrt,12.0,13.0,135.0,COMPLETE
216.0,r1_08_BPV,2.0,27.0,0.0005874455619513,2022-10-16 12:34:45.389841,2022-10-16 12:36:07.696984,0 days 00:01:22.307143,39.0,auto,14.0,10.0,147.0,COMPLETE
216.0,r1_08_BPV,2.0,28.0,0.0005859380674273,2022-10-16 12:36:07.697994,2022-10-16 12:36:42.229893,0 days 00:00:34.531899,12.0,auto,11.0,14.0,66.0,COMPLETE
216.0,r1_08_BPV,2.0,29.0,0.0006095865588639,2022-10-16 12:36:42.230914,2022-10-16 12:37:10.426184,0 days 00:00:28.195270,11.0,auto,11.0,14.0,60.0,COMPLETE
216.0,r1_08_BPV,2.0,30.0,0.0005879994910338,2022-10-16 12:37:10.426881,2022-10-16 12:37:24.458889,0 days 00:00:14.032008,12.0,auto,9.0,14.0,29.0,COMPLETE
216.0,r1_08_BPV,2.0,31.0,0.0010038271573597,2022-10-16 12:37:24.459591,2022-10-16 12:37:54.930711,0 days 00:00:30.471120,8.0,auto,13.0,12.0,72.0,COMPLETE
216.0,r1_08_BPV,2.0,32.0,0.0005843056528904,2022-10-16 12:37:54.931629,2022-10-16 12:38:19.925312,0 days 00:00:24.993683,13.0,auto,15.0,15.0,46.0,COMPLETE
216.0,r1_08_BPV,2.0,33.0,0.000586207625887,2022-10-16 12:38:19.926049,2022-10-16 12:38:42.190677,0 days 00:00:22.264628,12.0,auto,11.0,15.0,44.0,COMPLETE
