dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,k2204_BPV,1.0,74.0,0.000223000155529,2022-10-23 19:25:08.232189,2022-10-23 19:28:39.583212,0 days 00:03:31.351023,2.0,1.0,256.0,0.0041628937249501,207.0,8.0,matern1.5,97.0,COMPLETE,
287.0,k2204_BPV,1.0,75.0,0.0002216361244791,2022-10-23 19:28:39.583743,2022-10-23 19:33:15.904380,0 days 00:04:36.320637,2.0,1.0,256.0,0.0031471351264309,182.0,9.0,matern1.5,142.0,COMPLETE,
287.0,k2204_BPV,1.0,76.0,0.0012897390988655,2022-10-23 19:33:15.904912,2022-10-23 19:34:12.859052,0 days 00:00:56.954140,2.0,1.0,1024.0,0.0109396884063496,245.0,7.0,matern0.5,61.0,COMPLETE,
287.0,k2204_BPV,1.0,77.0,0.0004448025720193,2022-10-23 19:34:12.859680,2022-10-23 19:36:28.555052,0 days 00:02:15.695372,2.0,1.0,256.0,0.00490307765444,295.0,5.0,matern1.5,58.0,COMPLETE,
287.0,k2204_BPV,1.0,78.0,0.0649735331535339,2022-10-23 19:36:28.555613,2022-10-23 19:36:48.457490,0 days 00:00:19.901877,2.0,1.0,512.0,0.0065210048563581,329.0,10.0,matern0.5,10.0,COMPLETE,
287.0,k2204_BPV,1.0,79.0,0.000335856762831,2022-10-23 19:36:48.458044,2022-10-23 19:39:37.722080,0 days 00:02:49.264036,2.0,4.0,256.0,0.0139506174037617,376.0,6.0,matern0.5,55.0,COMPLETE,
287.0,k2204_BPV,1.0,80.0,0.0005391578597482,2022-10-23 19:39:37.722632,2022-10-23 19:41:23.165925,0 days 00:01:45.443293,2.0,1.0,256.0,0.0071761275106158,269.0,7.0,rbf,47.0,COMPLETE,
287.0,k2204_BPV,1.0,81.0,0.0002620594168547,2022-10-23 19:41:23.166480,2022-10-23 19:44:32.896849,0 days 00:03:09.730369,2.0,1.0,256.0,0.0054698952329158,250.0,6.0,matern0.5,88.0,COMPLETE,
287.0,k2204_BPV,1.0,82.0,0.0001099429318855,2022-10-23 19:44:32.897396,2022-10-23 19:50:31.251338,0 days 00:05:58.353942,2.0,1.0,256.0,0.0037629461856232,218.0,8.0,matern0.5,170.0,COMPLETE,
287.0,k2204_BPV,1.0,83.0,0.0656977891921997,2022-10-23 19:50:31.251852,2022-10-23 19:51:00.231903,0 days 00:00:28.980051,2.0,1.0,256.0,0.0039287410016876,162.0,8.0,matern0.5,10.0,COMPLETE,
287.0,k2204_BPV,1.0,84.0,0.0003244542604079,2022-10-23 19:51:00.232441,2022-10-23 19:55:16.686045,0 days 00:04:16.453604,2.0,1.0,256.0,0.002433655254087,138.0,9.0,matern0.5,138.0,COMPLETE,
287.0,k2204_BPV,1.0,85.0,0.0330101244035176,2022-10-23 19:55:16.686587,2022-10-23 19:58:32.435674,0 days 00:03:15.749087,2.0,1.0,256.0,0.0016223262870584,189.0,8.0,matern0.5,94.0,COMPLETE,
287.0,k2204_BPV,1.0,86.0,0.0002243242051918,2022-10-23 19:58:32.436223,2022-10-23 20:00:55.480815,0 days 00:02:23.044592,2.0,1.0,256.0,0.0089453417923094,226.0,10.0,matern0.5,69.0,COMPLETE,
287.0,k2204_BPV,1.0,87.0,0.0001355090789729,2022-10-23 20:00:55.481365,2022-10-23 20:05:38.352283,0 days 00:04:42.870918,2.0,1.0,256.0,0.0046409198770583,307.0,7.0,matern0.5,122.0,COMPLETE,
287.0,k2204_BPV,1.0,88.0,0.0002778982598101,2022-10-23 20:05:38.352841,2022-10-23 20:10:21.574687,0 days 00:04:43.221846,2.0,3.0,256.0,0.0035327458969897,305.0,7.0,matern0.5,112.0,COMPLETE,
287.0,k2204_BPV,1.0,89.0,0.0027700209757313,2022-10-23 20:10:21.575292,2022-10-23 20:12:19.116349,0 days 00:01:57.541057,2.0,1.0,1024.0,0.0030038543052558,349.0,7.0,matern0.5,115.0,COMPLETE,
287.0,k2204_BPV,1.0,90.0,0.0655839741230011,2022-10-23 20:12:19.116898,2022-10-23 20:12:50.872920,0 days 00:00:31.756022,2.0,1.0,256.0,0.004548520239298,434.0,6.0,matern0.5,8.0,COMPLETE,
287.0,k2204_BPV,1.0,91.0,0.0001725304064166,2022-10-23 20:12:50.873473,2022-10-23 20:17:43.660769,0 days 00:04:52.787296,2.0,1.0,256.0,0.0067662754806048,569.0,8.0,matern0.5,90.0,COMPLETE,
287.0,k2204_BPV,1.0,92.0,9.833772492129356e-05,2022-10-23 20:17:43.661319,2022-10-23 20:23:13.106563,0 days 00:05:29.445244,2.0,1.0,256.0,0.0058081098641518,566.0,7.0,matern0.5,106.0,COMPLETE,
287.0,k2204_BPV,1.0,93.0,0.0002002282781177,2022-10-23 20:23:13.107229,2022-10-23 20:27:00.512351,0 days 00:03:47.405122,2.0,1.0,256.0,0.0082200631988451,593.0,8.0,matern0.5,66.0,COMPLETE,
287.0,k2204_BPV,1.0,94.0,0.0001998797233682,2022-10-23 20:27:00.512882,2022-10-23 20:30:21.392519,0 days 00:03:20.879637,2.0,1.0,256.0,0.0123676420453847,764.0,9.0,matern0.5,46.0,COMPLETE,
287.0,k2204_BPV,1.0,95.0,8.342587898368947e-05,2022-10-23 20:30:21.393081,2022-10-23 20:37:56.778186,0 days 00:07:35.385105,2.0,1.0,256.0,0.0046705995987039,571.0,7.0,matern0.5,147.0,COMPLETE,
287.0,k2204_BPV,1.0,96.0,0.0004580011445796,2022-10-23 20:37:56.778784,2022-10-23 20:43:38.444757,0 days 00:05:41.665973,2.0,1.0,512.0,0.0049825417212355,781.0,7.0,matern0.5,136.0,COMPLETE,
287.0,k2204_BPV,1.0,97.0,0.0652592703700065,2022-10-23 20:43:38.445309,2022-10-23 20:44:18.879816,0 days 00:00:40.434507,2.0,1.0,256.0,0.0022761067279885,499.0,7.0,matern0.5,10.0,COMPLETE,
287.0,k2204_BPV,1.0,98.0,0.0652578920125961,2022-10-23 20:44:18.880371,2022-10-23 20:44:54.312759,0 days 00:00:35.432388,2.0,1.0,256.0,0.0039153214302538,591.0,6.0,matern0.5,7.0,COMPLETE,
287.0,k2204_BPV,1.0,99.0,0.0001381002366542,2022-10-23 20:44:54.313317,2022-10-23 20:52:31.100706,0 days 00:07:36.787389,2.0,1.0,256.0,0.0047415342860008,690.0,8.0,matern0.5,118.0,COMPLETE,
287.0,k2204_BPV,2.0,0.0,0.0011616895790211,2022-10-23 21:13:35.127369,2022-10-23 21:17:22.618401,0 days 00:03:47.491032,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,300.0,COMPLETE,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
287.0,k2204_BPV,2.0,1.0,0.0617959704250097,2022-10-23 21:17:22.618950,2022-10-23 21:20:59.555313,0 days 00:03:36.936363,1.0,3.0,1024.0,0.000164823431682,268.0,13.0,matern1.5,300.0,COMPLETE,
287.0,k2204_BPV,2.0,2.0,0.001074484840501,2022-10-23 21:20:59.555850,2022-10-23 21:23:29.363818,0 days 00:02:29.807968,1.0,1.0,1024.0,0.0006152011385949,66.0,10.0,rbf,300.0,COMPLETE,
287.0,k2204_BPV,2.0,3.0,0.0012551691033877,2022-10-23 21:23:29.364320,2022-10-23 21:25:56.059597,0 days 00:02:26.695277,1.0,4.0,1024.0,0.0005310903880849,64.0,10.0,rbf,276.0,COMPLETE,
