dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,wine_quality,2.0,1.0,0.0212864903733134,2022-10-25 20:07:27.889288,2022-10-25 20:07:47.229155,0 days 00:00:19.339867,2.0,1.0,512.0,0.0237495483951784,66.0,8.0,matern0.5,11.0,COMPLETE,
287.0,wine_quality,2.0,2.0,0.0217130696401,2022-10-25 20:07:47.229701,2022-10-25 20:07:51.632970,0 days 00:00:04.403269,1.0,1.0,1024.0,0.0600539840600932,425.0,3.0,matern0.5,1.0,COMPLETE,
287.0,wine_quality,2.0,3.0,0.0607824940234422,2022-10-25 20:07:51.633510,2022-10-25 20:12:22.700473,0 days 00:04:31.066963,3.0,2.0,1024.0,0.0001198175172828,71.0,9.0,rbf,300.0,COMPLETE,
287.0,wine_quality,2.0,4.0,0.0207648761570453,2022-10-25 20:12:22.700992,2022-10-25 20:15:56.693657,0 days 00:03:33.992665,1.0,1.0,256.0,0.0001347299531251,213.0,11.0,matern0.5,143.0,COMPLETE,
287.0,wine_quality,2.0,5.0,0.0153711172752082,2022-10-25 20:15:56.694200,2022-10-25 20:21:33.408136,0 days 00:05:36.713936,1.0,1.0,512.0,0.0019878265943516,976.0,13.0,matern1.5,133.0,COMPLETE,
287.0,wine_quality,2.0,6.0,0.0209603598341345,2022-10-25 20:21:33.408668,2022-10-25 20:23:48.078992,0 days 00:02:14.670324,1.0,1.0,256.0,0.0004750249480761,627.0,13.0,matern0.5,50.0,COMPLETE,
287.0,wine_quality,2.0,7.0,0.0212638052180409,2022-10-25 20:23:48.079531,2022-10-25 20:24:39.643082,0 days 00:00:51.563551,3.0,2.0,256.0,0.001314956407165,166.0,5.0,rbf,15.0,COMPLETE,
287.0,wine_quality,2.0,8.0,0.021265409886837,2022-10-25 20:24:39.643591,2022-10-25 20:25:48.612199,0 days 00:01:08.968608,3.0,3.0,256.0,0.0033462886704351,254.0,14.0,matern1.5,14.0,COMPLETE,
287.0,wine_quality,2.0,9.0,0.0217897910624742,2022-10-25 20:25:48.612728,2022-10-25 20:31:45.766316,0 days 00:05:57.153588,2.0,2.0,512.0,0.0001159781102645,153.0,2.0,rbf,300.0,COMPLETE,
287.0,wine_quality,2.0,10.0,0.0200920663774013,2022-10-25 20:31:45.766888,2022-10-25 20:32:17.599586,0 days 00:00:31.832698,1.0,4.0,512.0,0.0077458146843395,879.0,15.0,matern1.5,6.0,COMPLETE,
