dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
42225.0,diamonds,2.0,20.0,1548888.5,2022-10-25 15:05:16.054594,2022-10-25 15:27:47.658206,0 days 00:22:31.603612,202.0,2.0,0.0026984830469738,1024.0,COMPLETE,
42225.0,diamonds,2.0,21.0,730960.875,2022-10-25 15:27:47.658701,2022-10-25 15:49:48.149999,0 days 00:22:00.491298,501.0,2.0,0.0041445314072827,512.0,COMPLETE,
42225.0,diamonds,2.0,22.0,735437.4375,2022-10-25 15:49:48.150479,2022-10-25 16:04:56.784975,0 days 00:15:08.634496,445.0,3.0,0.0047364478672636,512.0,COMPLETE,
42225.0,diamonds,2.0,23.0,685320.375,2022-10-25 16:04:56.785435,2022-10-25 16:22:44.538672,0 days 00:17:47.753237,624.0,2.0,0.0163155140408026,512.0,COMPLETE,
42225.0,diamonds,2.0,24.0,811029.75,2022-10-25 16:22:44.539117,2022-10-25 16:25:39.560893,0 days 00:02:55.021776,618.0,3.0,0.0788636070621666,512.0,COMPLETE,
42225.0,diamonds,2.0,25.0,1834905.5,2022-10-25 16:25:39.561350,2022-10-25 16:50:48.110883,0 days 00:25:08.549533,709.0,2.0,0.0177323137774887,8124.0,COMPLETE,
42225.0,diamonds,2.0,26.0,745862.375,2022-10-25 16:50:48.111366,2022-10-25 17:00:01.143794,0 days 00:09:13.032428,608.0,3.0,0.0121531372277797,512.0,COMPLETE,
42225.0,diamonds,2.0,27.0,722556.375,2022-10-25 17:00:01.144269,2022-10-25 17:10:59.493941,0 days 00:10:58.349672,928.0,2.0,0.0385916866267143,512.0,COMPLETE,
42225.0,diamonds,2.0,28.0,701440.375,2022-10-25 17:10:59.494468,2022-10-25 17:21:51.392757,0 days 00:10:51.898289,821.0,2.0,0.0459834549262048,512.0,COMPLETE,
42225.0,diamonds,2.0,29.0,683611.5625,2022-10-25 17:21:51.393227,2022-10-25 17:32:02.822516,0 days 00:10:11.429289,842.0,2.0,0.0542997280876787,512.0,COMPLETE,
42225.0,diamonds,2.0,30.0,757025.125,2022-10-25 17:32:02.822998,2022-10-25 17:42:51.352931,0 days 00:10:48.529933,813.0,2.0,0.0638922303314722,1024.0,COMPLETE,
42225.0,diamonds,2.0,31.0,716847.0625,2022-10-25 17:42:51.353395,2022-10-25 17:55:17.479164,0 days 00:12:26.125769,882.0,2.0,0.0362629183790637,512.0,COMPLETE,
42225.0,diamonds,2.0,32.0,698727.25,2022-10-25 17:55:17.479647,2022-10-25 18:09:41.022948,0 days 00:14:23.543301,765.0,2.0,0.0288272277320842,512.0,COMPLETE,
42225.0,diamonds,2.0,33.0,807278.875,2022-10-25 18:09:41.023450,2022-10-25 18:33:57.701305,0 days 00:24:16.677855,766.0,2.0,0.053510551963779,4096.0,COMPLETE,
42225.0,diamonds,2.0,34.0,806027.875,2022-10-25 18:33:57.701759,2022-10-25 18:58:00.062450,0 days 00:24:02.360691,639.0,2.0,0.0276241458267597,2048.0,COMPLETE,
42225.0,diamonds,2.0,35.0,694105.25,2022-10-25 18:58:00.062903,2022-10-25 19:18:33.694827,0 days 00:20:33.631924,861.0,2.0,0.0066107365428239,512.0,COMPLETE,
42225.0,diamonds,2.0,36.0,931421.75,2022-10-25 19:18:33.695289,2022-10-25 19:31:26.415818,0 days 00:12:52.720529,754.0,6.0,0.0013399758349267,512.0,COMPLETE,
42225.0,diamonds,2.0,37.0,3251671.5,2022-10-25 19:31:26.416313,2022-10-25 19:56:15.620360,0 days 00:24:49.204047,890.0,2.0,0.0056187164206023,4096.0,COMPLETE,
