dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
287.0,k2204_PPV,2.0,15.0,22.37310028076172,2022-10-22 11:17:35.031078,2022-10-22 11:23:16.382518,0 days 00:05:41.351440,947.0,3.0,0.0001963442285531,8124.0,COMPLETE,
287.0,k2204_PPV,2.0,16.0,2.665440559387207,2022-10-22 11:23:16.382997,2022-10-22 11:28:42.061700,0 days 00:05:25.678703,431.0,2.0,0.0039040707173201,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,17.0,12.394505500793455,2022-10-22 11:28:42.062204,2022-10-22 11:34:07.371081,0 days 00:05:25.308877,208.0,2.0,0.0028800344950845,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,18.0,4345.74609375,2022-10-22 11:34:07.371552,2022-10-22 11:34:14.319263,0 days 00:00:06.947711,437.0,5.0,0.0246779119389617,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,19.0,0.4874743819236755,2022-10-22 11:34:14.319750,2022-10-22 11:35:48.942481,0 days 00:01:34.622731,669.0,2.0,0.0038786710996871,512.0,COMPLETE,
287.0,k2204_PPV,2.0,20.0,142.27838134765625,2022-10-22 11:35:48.943105,2022-10-22 11:36:07.139984,0 days 00:00:18.196879,714.0,4.0,0.0434636026817814,512.0,COMPLETE,
287.0,k2204_PPV,2.0,21.0,0.4455441534519195,2022-10-22 11:36:07.140458,2022-10-22 11:37:46.206993,0 days 00:01:39.066535,658.0,2.0,0.0036608322991992,512.0,COMPLETE,
287.0,k2204_PPV,2.0,22.0,0.3642525970935821,2022-10-22 11:37:46.207558,2022-10-22 11:40:30.611441,0 days 00:02:44.403883,725.0,2.0,0.0020461692014082,512.0,COMPLETE,
287.0,k2204_PPV,2.0,23.0,0.456604391336441,2022-10-22 11:40:30.611965,2022-10-22 11:43:24.088292,0 days 00:02:53.476327,694.0,2.0,0.0016788108426477,512.0,COMPLETE,
287.0,k2204_PPV,2.0,24.0,0.0862632319331169,2022-10-22 11:43:24.088823,2022-10-22 11:47:55.378224,0 days 00:04:31.289401,863.0,3.0,0.0002424901722204,512.0,COMPLETE,
287.0,k2204_PPV,2.0,25.0,0.0957478359341621,2022-10-22 11:47:55.378775,2022-10-22 11:52:57.874078,0 days 00:05:02.495303,873.0,3.0,0.0002096486646369,512.0,COMPLETE,
287.0,k2204_PPV,2.0,26.0,0.3424147069454193,2022-10-22 11:52:57.874660,2022-10-22 11:58:08.787416,0 days 00:05:10.912756,886.0,3.0,0.0001854091812142,512.0,COMPLETE,
287.0,k2204_PPV,2.0,27.0,0.2132046818733215,2022-10-22 11:58:08.787944,2022-10-22 12:02:38.497618,0 days 00:04:29.709674,888.0,3.0,0.0002212981968872,512.0,COMPLETE,
287.0,k2204_PPV,2.0,28.0,0.0930439457297325,2022-10-22 12:02:38.498189,2022-10-22 12:08:01.502701,0 days 00:05:23.004512,1004.0,4.0,5.731465739961684e-05,512.0,COMPLETE,
287.0,k2204_PPV,2.0,29.0,6.535184383392334,2022-10-22 12:08:01.503268,2022-10-22 12:14:24.911530,0 days 00:06:23.408262,1021.0,4.0,4.299911923063713e-05,512.0,COMPLETE,
287.0,k2204_PPV,2.0,30.0,7.018526077270508,2022-10-22 12:14:24.912090,2022-10-22 12:17:41.302155,0 days 00:03:16.390065,936.0,5.0,7.223405453647847e-05,512.0,COMPLETE,
