dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
42225.0,diamonds,5.0,57.0,0.001976064406335354,2022-10-29 05:41:17.688317,2022-10-29 05:41:46.628243,0 days 00:00:28.939926,903.0,4.0,19.0,constant,matern1.5,,0.09391972929200688,1024.0,503.0,False,random,11.0,COMPLETE,
42225.0,diamonds,5.0,58.0,0.0009961670730262995,2022-10-29 05:41:46.628834,2022-10-29 05:44:59.260088,0 days 00:03:12.631254,778.0,4.0,18.0,constant,matern0.5,,0.0003452389056879603,512.0,658.0,False,random,59.0,COMPLETE,
42225.0,diamonds,5.0,59.0,0.0010186475701630116,2022-10-29 05:44:59.260658,2022-10-29 05:47:57.201255,0 days 00:02:57.940597,774.0,4.0,16.0,constant,matern0.5,,0.00029889021628223535,512.0,943.0,False,random,49.0,COMPLETE,
42225.0,diamonds,5.0,60.0,0.011996813118457794,2022-10-29 05:47:57.201825,2022-10-29 05:48:38.696527,0 days 00:00:41.494702,759.0,3.0,17.0,linear,matern0.5,,0.00025613676359130484,2048.0,1069.0,False,kmeans,10.0,COMPLETE,
42225.0,diamonds,5.0,61.0,0.0010335855185985565,2022-10-29 05:48:38.697156,2022-10-29 05:51:23.800326,0 days 00:02:45.103170,714.0,4.0,15.0,constant,matern0.5,,0.0003470862322387604,512.0,762.0,False,random,49.0,COMPLETE,
42225.0,diamonds,5.0,62.0,0.0010281078284606338,2022-10-29 05:51:23.800925,2022-10-29 05:56:58.402489,0 days 00:05:34.601564,836.0,4.0,16.0,constant,matern0.5,,0.00014755720988315945,512.0,1495.0,False,random,72.0,COMPLETE,
42225.0,diamonds,5.0,63.0,0.0010091522708535194,2022-10-29 05:56:58.403077,2022-10-29 06:03:53.586069,0 days 00:06:55.182992,833.0,4.0,16.0,constant,matern0.5,,0.00014422962684078049,512.0,1429.0,False,random,93.0,COMPLETE,
42225.0,diamonds,5.0,64.0,0.0010616551153361797,2022-10-29 06:03:53.586691,2022-10-29 06:08:14.967105,0 days 00:04:21.380414,845.0,4.0,16.0,constant,matern0.5,,0.00015376209211695466,512.0,1422.0,False,random,57.0,COMPLETE,
42225.0,diamonds,5.0,65.0,0.0010399476159363985,2022-10-29 06:08:14.967692,2022-10-29 06:15:46.216506,0 days 00:07:31.248814,794.0,4.0,18.0,constant,matern0.5,,0.00010862509914104506,512.0,1450.0,False,random,101.0,COMPLETE,
42225.0,diamonds,5.0,66.0,0.0010595940984785557,2022-10-29 06:15:46.217129,2022-10-29 06:18:59.205370,0 days 00:03:12.988241,828.0,4.0,17.0,constant,matern0.5,,0.00025963802169798897,512.0,877.0,True,random,54.0,COMPLETE,
42225.0,diamonds,5.0,67.0,0.0010433142306283116,2022-10-29 06:18:59.205980,2022-10-29 06:26:33.794617,0 days 00:07:34.588637,650.0,4.0,16.0,constant,matern0.5,,0.00020253971446625618,512.0,1951.0,False,random,86.0,COMPLETE,
42225.0,diamonds,5.0,68.0,0.0010055287275463343,2022-10-29 06:26:33.795206,2022-10-29 06:30:48.588210,0 days 00:04:14.793004,881.0,4.0,18.0,constant,matern0.5,,0.0001379225139077208,512.0,659.0,False,random,79.0,COMPLETE,
42225.0,diamonds,5.0,69.0,0.0009855623356997967,2022-10-29 06:30:48.588812,2022-10-29 06:35:39.855128,0 days 00:04:51.266316,767.0,4.0,20.0,constant,matern0.5,,0.0001368220485829934,512.0,687.0,False,random,91.0,COMPLETE,
42225.0,diamonds,5.0,70.0,0.0010478238109499216,2022-10-29 06:35:39.855702,2022-10-29 06:40:23.717666,0 days 00:04:43.861964,705.0,4.0,20.0,constant,matern0.5,,0.0001252639424104724,1024.0,668.0,False,random,144.0,COMPLETE,
42225.0,diamonds,5.0,71.0,0.0010081627406179905,2022-10-29 06:40:23.718245,2022-10-29 06:45:36.540714,0 days 00:05:12.822469,882.0,4.0,18.0,constant,matern0.5,,0.0001433529297325041,512.0,1208.0,False,random,78.0,COMPLETE,
42225.0,diamonds,5.0,72.0,0.0010354691185057163,2022-10-29 06:45:36.541329,2022-10-29 06:49:24.761986,0 days 00:03:48.220657,879.0,4.0,18.0,constant,matern0.5,,0.00017467921434692445,512.0,969.0,False,random,63.0,COMPLETE,
42225.0,diamonds,5.0,73.0,0.0010086868423968554,2022-10-29 06:49:24.762575,2022-10-29 06:54:32.237710,0 days 00:05:07.475135,768.0,4.0,19.0,constant,matern0.5,,0.00013003282376934712,512.0,1274.0,False,random,76.0,COMPLETE,
42225.0,diamonds,5.0,74.0,0.0009942206088453531,2022-10-29 06:54:32.238327,2022-10-29 07:02:48.297505,0 days 00:08:16.059178,776.0,4.0,19.0,constant,matern0.5,,0.00010230066557302536,512.0,1240.0,False,random,126.0,COMPLETE,
42225.0,diamonds,5.0,75.0,0.0010804020566865802,2022-10-29 07:02:48.298097,2022-10-29 07:07:07.892830,0 days 00:04:19.594733,757.0,4.0,19.0,constant,matern0.5,,0.00012721607090744477,512.0,1280.0,False,random,65.0,COMPLETE,
42225.0,diamonds,5.0,76.0,0.0010156537173315883,2022-10-29 07:07:07.893436,2022-10-29 07:15:24.867334,0 days 00:08:16.973898,954.0,4.0,20.0,constant,matern0.5,,0.0001034537991270294,512.0,1619.0,False,random,100.0,COMPLETE,
42225.0,diamonds,5.0,77.0,0.0010404239874333143,2022-10-29 07:15:24.867927,2022-10-29 07:19:19.894005,0 days 00:03:55.026078,731.0,4.0,18.0,constant,matern0.5,,0.00023605180150875334,512.0,1211.0,True,random,57.0,COMPLETE,
42225.0,diamonds,5.0,78.0,0.0010145497508347034,2022-10-29 07:19:19.894587,2022-10-29 07:23:53.424300,0 days 00:04:33.529713,786.0,4.0,20.0,constant,matern0.5,,0.00017100226052742845,512.0,737.0,False,random,84.0,COMPLETE,
42225.0,diamonds,5.0,79.0,0.001039521535858512,2022-10-29 07:23:53.424924,2022-10-29 07:29:02.660022,0 days 00:05:09.235098,885.0,4.0,19.0,linear,matern0.5,,0.0001378968893227671,512.0,1091.0,False,random,80.0,COMPLETE,
42225.0,diamonds,5.0,80.0,0.0010906709358096123,2022-10-29 07:29:02.660615,2022-10-29 07:32:21.536671,0 days 00:03:18.876056,812.0,4.0,18.0,constant,matern0.5,,0.0004007672919466622,2048.0,593.0,False,kmeans,91.0,COMPLETE,
42225.0,diamonds,5.0,81.0,0.0010020006448030472,2022-10-29 07:32:21.537321,2022-10-29 07:36:07.125441,0 days 00:03:45.588120,794.0,4.0,20.0,constant,matern0.5,,0.00017109548074046855,512.0,758.0,False,random,68.0,COMPLETE,
42225.0,diamonds,5.0,82.0,0.001040361006744206,2022-10-29 07:36:07.126051,2022-10-29 07:39:00.645871,0 days 00:02:53.519820,860.0,4.0,20.0,constant,matern0.5,,0.000203527667503388,512.0,781.0,False,random,50.0,COMPLETE,
42225.0,diamonds,5.0,83.0,0.0010037050815299153,2022-10-29 07:39:00.646472,2022-10-29 07:46:35.584844,0 days 00:07:34.938372,686.0,4.0,19.0,constant,matern0.5,,0.0001519216556326757,512.0,1711.0,False,random,90.0,COMPLETE,
42225.0,diamonds,5.0,84.0,0.0010262703290209174,2022-10-29 07:46:35.585448,2022-10-29 07:54:13.598449,0 days 00:07:38.013001,666.0,4.0,19.0,constant,matern0.5,,0.00010346847234339089,512.0,1678.0,False,random,92.0,COMPLETE,
42225.0,diamonds,5.0,85.0,0.0010622527915984392,2022-10-29 07:54:13.599093,2022-10-29 07:57:07.288718,0 days 00:02:53.689625,691.0,4.0,19.0,constant,matern0.5,,0.0001784052647007886,512.0,585.0,False,random,56.0,COMPLETE,
42225.0,diamonds,5.0,86.0,0.0010661114938557148,2022-10-29 07:57:07.289337,2022-10-29 07:59:34.033172,0 days 00:02:26.743835,751.0,4.0,20.0,constant,matern0.5,,0.00022579009710799517,512.0,892.0,False,random,41.0,COMPLETE,
42225.0,diamonds,5.0,87.0,0.0010392735712230206,2022-10-29 07:59:34.033764,2022-10-29 08:04:15.998766,0 days 00:04:41.965002,718.0,4.0,18.0,constant,matern0.5,,0.00011763293847063695,512.0,678.0,False,random,89.0,COMPLETE,
42225.0,diamonds,5.0,88.0,0.0010516636539250612,2022-10-29 08:04:15.999345,2022-10-29 08:09:26.173247,0 days 00:05:10.173902,796.0,4.0,19.0,constant,matern0.5,,0.0001600048681341301,1024.0,1763.0,False,random,93.0,COMPLETE,
42225.0,diamonds,5.0,89.0,0.0010314517421647906,2022-10-29 08:09:26.173832,2022-10-29 08:13:15.777343,0 days 00:03:49.603511,773.0,4.0,17.0,constant,matern0.5,,0.0002815430813800708,512.0,1325.0,True,random,51.0,COMPLETE,
42225.0,diamonds,5.0,90.0,0.0011010710150003433,2022-10-29 08:13:15.777924,2022-10-29 08:16:48.729989,0 days 00:03:32.952065,924.0,3.0,20.0,constant,matern0.5,,0.00012681977339200543,512.0,534.0,False,random,72.0,COMPLETE,
42225.0,diamonds,5.0,91.0,0.0010412577539682388,2022-10-29 08:16:48.730597,2022-10-29 08:21:29.219268,0 days 00:04:40.488671,828.0,4.0,18.0,constant,matern0.5,,0.0001418702997448428,512.0,1061.0,False,random,74.0,COMPLETE,
42225.0,diamonds,5.0,92.0,0.001008958788588643,2022-10-29 08:21:29.219859,2022-10-29 08:26:25.908069,0 days 00:04:56.688210,855.0,4.0,18.0,constant,matern0.5,,0.00018707958579856242,512.0,1326.0,False,random,69.0,COMPLETE,
42225.0,diamonds,5.0,93.0,0.0013205164577811956,2022-10-29 08:26:25.908651,2022-10-29 08:33:33.127936,0 days 00:07:07.219285,858.0,4.0,2.0,constant,matern0.5,,0.0001989136152180106,512.0,1167.0,False,random,110.0,COMPLETE,
42225.0,diamonds,5.0,94.0,0.0010067489929497242,2022-10-29 08:33:33.128539,2022-10-29 08:36:28.447497,0 days 00:02:55.318958,806.0,4.0,19.0,constant,matern0.5,,0.0002344546477756823,512.0,662.0,False,random,53.0,COMPLETE,
42225.0,diamonds,5.0,95.0,0.0010126865236088634,2022-10-29 08:36:28.448116,2022-10-29 08:39:59.564938,0 days 00:03:31.116822,804.0,4.0,19.0,constant,matern0.5,,0.00023482249383805626,512.0,707.0,False,random,64.0,COMPLETE,
42225.0,diamonds,5.0,96.0,0.0010619228705763817,2022-10-29 08:39:59.565540,2022-10-29 08:44:24.433271,0 days 00:04:24.867731,898.0,4.0,20.0,constant,matern0.5,,0.00010213373492913759,512.0,820.0,False,random,77.0,COMPLETE,
42225.0,diamonds,5.0,97.0,0.0010321197332814336,2022-10-29 08:44:24.433871,2022-10-29 08:48:54.722164,0 days 00:04:30.288293,756.0,4.0,19.0,linear,matern0.5,,0.0001237781823275593,512.0,615.0,False,random,87.0,COMPLETE,
42225.0,diamonds,5.0,98.0,0.0011539905099198222,2022-10-29 08:48:54.722775,2022-10-29 08:51:30.288300,0 days 00:02:35.565525,731.0,4.0,17.0,constant,matern0.5,,0.0003329780400757857,2048.0,456.0,False,kmeans,81.0,COMPLETE,
42225.0,diamonds,5.0,99.0,0.0010160363744944334,2022-10-29 08:51:30.288931,2022-10-29 08:56:08.841671,0 days 00:04:38.552740,777.0,4.0,20.0,constant,matern0.5,,0.0001575266199278004,512.0,950.0,False,random,80.0,COMPLETE,
